product_name,category_large,category_medium,item_type,grocery_item_name,brand_name,processed_grocery_item_name,is_augmented
"호주산 블랙앵거스 윗등심 구이용 (냉장), 400g, 1개 28%19,900원 14,310원 (100g당 3,578원) 내일(일) 새벽 도착 보장 4.5 (30643) 최대 715원 적립",육류/계란,소고기,RAW_MEAT,소 등심,,소 등심,0
[CU 픽업] 골든블루다이아몬드,술,기타 주류,ALCOHOL,위스키,,위스키,0
"한방선생 건조 통후추 열매 특품 리필용, 150g, 1개 43%8,900원 4,990원 (10g당 333원) 내일(일) 도착 보장 5 (638) 최대 250원 적립",조미료,향신료/허브,SAUCE_SEASONING,후추,한방선생,후추,0
"아이브루 헤이즐넛향 원두커피믹스, 1g, 200개입, 1개 27%27,900원 20,300원 (10g당 1,015원) 내일(일) 도착 보장 4.5 (11377) 최대 1,015원 적립",음료,커피/차,BEVERAGE,커피믹스,아이브루,커피믹스,0
[백설] 하얀설탕 1kg,조미료,조미료,SAUCE_SEASONING,설탕,백설,설탕,0
"서울우유 뼈에 쏙쏙 고칼슘우유, 930ml, 2개 19%7,340원 5,880원 (100ml당 316원) 내일(일) 새벽 도착 보장 5 (5290) 최대 294원 적립",유제품,우유/두유,DAIRY,우유,서울우유,우유,0
"양반 올리브 김, 4.5g, 12개 37%8,990원 5,660원 (10g당 1,048원) 내일(일) 새벽 도착 보장 5 (1255) 최대 283원 적립",상온식품,김/자반,DRIED_SEAFOOD,김,양반,김,0
[디 바르베로] 태블릿 초콜릿 6종,간식류,초콜릿/사탕,SNACK,초콜릿,디 바르베로,초콜릿,0
[Kiri] 끼리 딥앤크런치 블루베리 (35g X 3입),간식류,과자/스낵,SNACK,크런치바,Kiri,스낵바,0
"남양유업 요구르트, 65ml, 40개입, 1개 6,000원 (10ml당 23원) 내일(일) 새벽 도착 보장 5 (74065) 최대 300원 적립",유제품,요거트,DAIRY,요구르트,남양유업,요구르트,0
[생미쉘] 프렌치 도넛 초코마블 180g,간식류,디저트/케이크,BAKERY,도넛,생미쉘,도넛,0
[선물세트] 대천김 곱창 캔김 혼합 세트,상온식품,김/자반,DRIED_SEAFOOD,김,대천김,김,0
[KF365] 노르웨이 생연어회&스테이크 (냉장) (택1),수산물,생선,RAW_SEAFOOD,연어,KF365,연어,0
[진가네반찬] 불고기 비빔밥,간편식,밀키트,RTC_MEAL,밀키트,진가네반찬,밀키트,0
"리코스 라운드 나쵸 칩, 454g, 1개 5,970원 (10g당 131원) 내일(일) 도착 보장 4.5 (32684) 최대 299원 적립",간식류,과자/스낵,SNACK,나쵸,리코스,기타 과자/스낵,0
[더 더치] 스페셜 라벤더 치즈 200g,유제품,치즈,DAIRY,라벤더 치즈,더 더치,기타 치즈,0
"곰곰 1등급 국산콩 두부, 300g, 1팩 1,960원 (100g당 653원) 내일(일) 새벽 도착 보장 5 (16819) 최대 98원 적립",채소/곡물류,콩/두부,SIMPLE_PROCESSED,두부,곰곰,두부,0
[트레핀] 커피맛 캔디 2종 (택1),간식류,초콜릿/사탕,SNACK,캔디,트레핀,사탕(캔디),0
"돈시몬 착즙 오렌지 주스, 2L, 1개 10,880원 (100ml당 544원) 내일(일) 도착 보장 새 상품, 반품-미개봉 (14) 최저9,470원 5 (32289) 최대 544원 적립",음료,주스,BEVERAGE,오렌지 주스,돈시몬,오렌지 주스,0
"면사랑 사누끼 우동면 5개입 (냉동), 1.15kg, 2개 9,660원 (100g당 420원) 내일(일) 새벽 도착 보장 5 (8821) 최대 483원 적립",채소/곡물류,면류,GRAIN,우동면,면사랑,우동면,0
[CU 픽업] 디카이퍼멜론,술,기타 주류,ALCOHOL,리큐르,디카이퍼,리큐르,0
"백산수 무라벨 생수, 500ml, 40개 12%19,712원 17,300원 (100ml당 87원) 내일(일) 도착 보장 5 (235382) 최대 865원 적립",음료,생수,BEVERAGE,생수,백산수,생수,0
[샘표] 순작 유기농메밀차 (10g X 20개),음료,커피/차,BEVERAGE,메밀차,샘표,기타 음료(차),0
"도들샘 진미채, 90g, 1개 3,700원 (10g당 411원) 내일(일) 새벽 도착 보장 4.5 (5228) 최대 185원 적립",수산물,어육가공식품,SIMPLE_PROCESSED,진미채,도들샘,진미채,0
[위니비니] 이색 젤리 & 캔디 5종 골라담기 (택1),간식류,초콜릿/사탕,SNACK,젤리,위니비니,젤리,0
"제니베이커리 2믹스 쿠키 S, 320g, 1개 24,300원 (10g당 759원) 내일(일) 도착 보장 4.5 (1178) 최대 1,215원 적립",간식류,과자/스낵,SNACK,쿠키,제니베이커리,쿠키,0
"ORGA 깐 메추리알, 270g, 1개 6,800원 (100g당 2,519원) 내일(일) 새벽 도착 보장 5 (991) 최대 340원 적립",육류/계란,계란,RAW_MEAT,메추리알,ORGA,메추리알,0
[매일] 마이 카페라떼 파르페 (220mL X 4개),간식류,디저트/케이크,BAKERY,파르페,매일,아이스크림,0
[선물세트] 마음담은 배 세트 7.5kg,과일/견과류,과일,RAW_FRUIT,배,,과일 묶음,0
[아띠몽] 리얼 찰 옥수수빵 (87g X 6개),간식류,빵류,BAKERY,옥수수빵,아띠몽,기타 빵류,0
"쿠라콘 시오 콘부 염장 다시마, 1개, 130g 11,500원 (100g당 8,846원) 내일(일) 도착 보장 5 (958) 최대 575원 적립",수산물,미역/다시마,DRIED_SEAFOOD,다시마,쿠라콘,다시마,0
[덴마크] 유기농 자연방목 아기치즈 2종 (택1),유제품,치즈,DAIRY,치즈,덴마크,기타 치즈,0
[더브레드블루] 비건 통밀 슈톨렌 400g,간식류,디저트/케이크,BAKERY,슈톨렌,더브레드블루,케이크,0
[Project H] 프로틴 저당 테프 모닝빵 (29g X 6개입),간식류,빵류,BAKERY,모닝빵,Project H,모닝빵,0
"해양수산부품질인증 국산 가열조리용 숨굴 (냉장), 350g, 1개 6%9,900원 9,300원 (100g당 2,657원) 내일(일) 새벽 도착 보장 4.5 (8868) 최대 465원 적립",수산물,조개/전복,RAW_SEAFOOD,굴,,굴,0
"아침에주스 오렌지주스, 950ml, 2개 8,800원 (100ml당 463원) 내일(일) 새벽 도착 보장 5 (87281) 최대 440원 적립",음료,주스,BEVERAGE,오렌지 주스,아침에주스,오렌지 주스,0
"비슬산 천년지기쌀 삼광미 백미, 특등급, 10kg, 1개 31,900원 (100g당 319원) 내일(일) 도착 보장 4.5 (670) 최대 1,595원 적립",채소/곡물류,쌀/잡곡,GRAIN,쌀,비슬산,쌀,0
[바르베라] 시칠리아 PGI 오가닉 엑스트라버진 올리브오일 500mL,조미료,식용유/기름,SAUCE_SEASONING,올리브오일,바르베라,올리브오일,0
옥수수빵 생지 (70g X 5개입),간식류,빵류,BAKERY,생지,,기타 빵류,0
[그릭데이] 리얼카카오 그래놀라 150g,상온식품,시리얼,GRAIN,그래놀라,그릭데이,그래놀라,0
[Kurly's] 물만두,간편식,냉동식품,FROZEN_MEAL,냉동 만두,Kurly's,냉동 만두,0
[그라놀로지] 하루 그래놀라 10개입,상온식품,시리얼,GRAIN,그래놀라,그라놀로지,그래놀라,0
[나가타니엔] 후리카케 볶음밥 양념 4종,조미료,조미료,SAUCE_SEASONING,후리카케,나가타니엔,후리카케,0
[천호엔케어] 1005 키디 보아흑마늘 30포,미등록 카테고리,기타,UNKNOWN,기타,천호엔케어,기타,0
[제주창해] 제주 은갈치 3종 (냉동) (택1),수산물,생선,RAW_SEAFOOD,갈치,제주창해,회 묶음,0
"사조원 닭안심 (냉장), 1개, 1kg 6,550원 (100g당 655원) 내일(일) 새벽 도착 보장 5 (64) 최대 328원 적립",육류/계란,닭고기,RAW_MEAT,닭 안심,사조원,닭 안심,0
[덴마크] 생크림 500mL,유제품,버터/생크림,DAIRY,생크림,덴마크,생크림,0
[피그인더가든] 에그마요 스쿱샐러드 400g,간편식,샐러드팩,RTC_MEAL,에그마요 샐러드,피그인더가든,샐러드,0
"양반 올리브 김, 4.5g, 12개 37%8,990원 5,660원 (10g당 1,048원) 내일(일) 도착 보장 5 (11420) 최대 283원 적립",상온식품,김/자반,DRIED_SEAFOOD,김,양반김,김,0
[Biscuiterie de Provence] [밀가루0%] 아몬드&밤 케이크 240g,간식류,디저트/케이크,BAKERY,케이크,Biscuiterie de Provence,케이크,0
[모노키친] 인기 돈까스 3종,간편식,냉동식품,FROZEN_MEAL,냉동 돈까스,모노키친,냉동 돈까스,0
"맑은물에 촌두부, 550g, 2개 3,390원 (100g당 308원) 내일(일) 새벽 도착 보장 5 (33174) 최대 170원 적립",채소/곡물류,콩/두부,SIMPLE_PROCESSED,두부,맑은물에,두부,0
"롯데웰푸드 스카치캔디 세가지맛, 157g, 3개 4,750원 (10g당 101원) 내일(일) 도착 보장 5 (21114) 최대 238원 적립",간식류,초콜릿/사탕,SNACK,캔디,롯데,사탕(캔디),0
[오뚜기] 리얼 멕시칸 브리또 페페로니트리플치즈 (125G x 3개입),유제품,치즈,DAIRY,치즈,오뚜기,기타 치즈,0
"백설 요리 올리고당, 1.2kg, 1개 41%6,480원 3,760원 (100g당 313원) 내일(일) 새벽 도착 보장 5 (640) 최대 188원 적립",조미료,양념/소스,SAUCE_SEASONING,올리고당,백설,올리고당,0
[하림] 맛닭 닭가슴살 4종 100g (냉장) (1입),육류/계란,닭고기,RAW_MEAT,닭가슴살,하림,닭가슴살,0
"대천김 재래전장김 DC180, 22g, 5개 32%15,000원 10,080원 (10g당 916원) 내일(일) 도착 보장 4.5 (69157) 최대 504원 적립",상온식품,김/자반,DRIED_SEAFOOD,김,대천김,김,0
[더브레드블루] 모닝빵 (25g X 9개),간식류,빵류,BAKERY,모닝빵,더브레드블루,모닝빵,0
[서울우유] 나100% 우유 2.3L 2종 (택1),유제품,우유/두유,DAIRY,우유,서울우유,우유,0
[Kurly's] 샌드위치용 달걀감자 샐러드 500g,간편식,샐러드팩,RTC_MEAL,감자 샐러드,Kurly's,샐러드,0
[해아람] 옥수수 설기 (85g X 5개입),간식류,떡,SNACK,백설기,해아람,백설기,0
"곰곰 바쏘 엑스트라버진 올리브오일, 1L, 1개 17,990원 (100ml당 1,799원) 내일(일) 새벽 도착 보장 새 상품, 반품-미개봉 (2) 최저17,090원 5 (6228) 최대 900원 적립",조미료,식용유/기름,SAUCE_SEASONING,올리브오일,바쏘,올리브오일,0
[김구원선생] 유기농 숙주나물 500g,채소/곡물류,채소,RAW_PRODUCE,숙주나물,김구원선생,숙주,0
[목우촌] 주부9단 비엔나 소시지,육류/계란,가공육(햄/소시지),PROCESSED_MEAT,비엔나 소시지,목우촌,비엔나 소세지,0
[팜송] 감자 2kg (겨울 하우스 햇),채소/곡물류,채소,RAW_PRODUCE,감자,팜송,감자,0
[마켓오네이처] 오! 그래놀라 그래놀라팝 4종 (택1),간식류,과자/스낵,SNACK,견과류 과자,마켓오,기타 과자/스낵,0
[KF365] 무항생제 특란 30구 (15구*2ea),육류/계란,계란,RAW_MEAT,계란,KF365,계란,0
[서울우유] 딸기 요거트 (85g X 4개),유제품,요거트,DAIRY,요거트,서울우유,요거트,0
"오뚜기 뿌셔뿌셔 불고기맛, 90g, 6개 3,880원 (10g당 72원) 내일(일) 도착 보장 5 (33410) 최대 194원 적립",간식류,과자/스낵,SNACK,뿌셔뿌셔,오뚜기,스낵,0
[그래인스 쿠키] 애플시나몬 쿠키 (15개),간식류,과자/스낵,SNACK,쿠키,그래인스 쿠키,쿠키,0
[La bocca] 피칸 파이 (50g X 5개),간식류,디저트/케이크,BAKERY,파이,La bocca,파이,0
"동물복지 새하얀 유정 반숙란 15구, 1개 9,310원 (1구당 621원) 내일(일) 새벽 도착 보장 5 (1373) 최대 465원 적립",육류/계란,계란,RAW_MEAT,반숙란,,반숙란,0
[니블스] 초콜릿 10P (생일축하패키지),간식류,초콜릿/사탕,SNACK,초콜릿,니블스,초콜릿,0
[예찬원] 김칫국 5개입 (블럭국),간편식,밀키트,RTC_MEAL,밀키트,예찬원,밀키트,0
[바름팜] 유러피안 가든 샐러드 믹스 500g,간편식,샐러드팩,RTC_MEAL,샐러드,바름팜,샐러드,0
[스키니피그] 저당 파인트 아이스크림 474mL 8종(택1),간식류,디저트/케이크,BAKERY,아이스크림,스키니피그,아이스크림,0
유기농 쌈배추 1통,채소/곡물류,채소,RAW_PRODUCE,배추,,배추,0
"두보식품 바른곡물 국내산 무농약 오트밀, 800g, 1개 32%19,100원 12,800원 (100g당 1,600원) 내일(일) 도착 보장 5 (6908) 최대 640원 적립",음료,주스,BEVERAGE,곡물 음료,두보식품,기타 주스,0
[베지밀] 고단백 두유 초코 (190mL X 16개),유제품,우유/두유,DAIRY,초코 두유,베지밀,두유,0
[피그인더가든] 프레쉬믹스 베이직샐러드,간편식,샐러드팩,RTC_MEAL,샐러드,피그인더가든,샐러드,0
"영광 법성포 대용량 굴비 20미 (냉동), 1.4kg, 1팩 29,900원 (100g당 2,136원) 내일(일) 새벽 도착 보장 4.5 (17179) 최대 1,395원 적립",수산물,멸치/건어물,DRIED_SEAFOOD,굴비,영광,굴비,0
[삼진제약] 그린녹차 다이어트 리턴핏 (30일분),미등록 카테고리,기타,UNKNOWN,기타,삼진제약,기타,0
[조인] 유정 메추리알 56개입,육류/계란,계란,RAW_MEAT,메추리알,조인,메추리알,0
[더 샤퀴테리아] 이탈리안 생햄 코파,육류/계란,가공육(햄/소시지),PROCESSED_MEAT,햄,더 샤퀴테리아,햄,0
"비비고 두부듬뿍 된장찌개, 460g, 1개 36%5,980원 3,820원 (100g당 830원) 내일(일) 새벽 도착 보장 4.5 (759) 최대 191원 적립",간편식,레트로트,RTC_MEAL,레트로트,비비고,레트로트,0
[한국농협김치] 총각김치 500g,간편식,반찬류,SIMPLE_PROCESSED,총각김치,한국농협김치,총각김치,0
[베이비본죽] 한우버섯불고기,간편식,레트로트,RTC_MEAL,레트로트,베이비본죽,레트로트,0
"코피코 커피맛 캔디 블리스터 팩 12p, 384g, 2개 34%24,000원 15,660원 (10g당 204원) 내일(일) 도착 보장 5 (23901) 최대 783원 적립",간식류,초콜릿/사탕,SNACK,캔디,코피코,사탕(캔디),0
"틈새라면 빨계떡 120g, 5개 29%6,000원 4,220원 (1개당 844원) 내일(일) 새벽 도착 보장 5 (7794) 최대 211원 적립",간편식,라면,INSTANT,틈새라면 빨계떡,팔도,국물라면,0
[피쉬쉘] 자숙 새우살 200g (냉동) (100/200 사이즈),수산물,새우/게,RAW_SEAFOOD,새우,피쉬쉘,새우,0
[피에몬테] 이탈리아 유기농 사과식초/애사비 2종 애사비 (500ml/1L),조미료,양념/소스,SAUCE_SEASONING,식초,피에몬테,식초,0
[양수면옥] 한우 청국장찌개,간편식,레트로트,RTC_MEAL,레트로트,양수면옥,레트로트,0
[La bocca] 부쉬드노엘 (그린) 750g,간식류,디저트/케이크,BAKERY,부쉬드노엘,La bocca,케이크,0
[루솔] 푸룬 배도라지즙 20포,미등록 카테고리,기타,UNKNOWN,기타,루솔,기타,0
[비비드키친] 저당 쌈장 소스 300g,조미료,양념/소스,SAUCE_SEASONING,쌈장,비비드키친,쌈장,0
[바다원] 골드라벨 먹태 40g X 2봉 (소스 증정),수산물,멸치/건어물,DRIED_SEAFOOD,먹태,바다원,먹태,0
미니당근 300g,채소/곡물류,채소,RAW_PRODUCE,미니 당근,,당근,0
[맥파이앤타이거] 말차 40g 3종 (택1),음료,커피/차,BEVERAGE,말차,맥파이앤타이거,녹차,0
트리벨리 파프리카 (2~3입),채소/곡물류,채소,RAW_PRODUCE,파프리카,트리벨리,파프리카,0
"농심 멸치칼국수, 98g, 15개 13,200원 (100g당 898원) 내일(일) 도착 보장 5 (55393) 최대 660원 적립",간편식,라면,INSTANT,멸치칼국수,농심,우동/칼국수,0
[선물세트] 영광 법성포 명품굴비 3호 750g (예약일 수령),수산물,멸치/건어물,DRIED_SEAFOOD,굴비,영광,굴비,0
[자연담은] 유기농 씻어나온 밀키퀸 현미 2kg,채소/곡물류,쌀/잡곡,GRAIN,현미,자연담은,현미,0
[제주성이시돌목장] 모짜렐라 슬라이스 치즈(20g x 5개입),유제품,치즈,DAIRY,모짜렐라 치즈,제주성이시돌목장,모짜렐라 치즈,0
[농부플러스] 냉압착 생들기름 2종 (택1),조미료,식용유/기름,SAUCE_SEASONING,들기름,농부플러스,들기름,0
"청정원 프레시 마요네즈, 800g, 1개 5,550원 (100g당 694원) 내일(일) 도착 보장 5 (53054) 최대 278원 적립",조미료,양념/소스,SAUCE_SEASONING,마요네즈,청정원,마요네즈,0
"매일유업 연유, 500g, 1개 5,050원 (100g당 1,010원) 내일(일) 새벽 도착 보장 5 (10083) 최대 253원 적립",유제품,우유/두유,DAIRY,연유,매일,연유,0
[하인즈] 화이트 식초 3.785L,조미료,양념/소스,SAUCE_SEASONING,화이트 식초,하인즈,식초,0
[백설] 건강발효 사과식초,조미료,양념/소스,SAUCE_SEASONING,식초,백설,식초,0
미니오이 10입,채소/곡물류,채소,RAW_PRODUCE,미니 오이,,오이,0
[미자언니네] 꽃게 액젓 2종 (택1),조미료,양념/소스,SAUCE_SEASONING,꽃게 액젓,미자언니네,액젓,0
[선물세트] 몸애쏙쏙 유기농 배도라지즙 2종,미등록 카테고리,기타,UNKNOWN,기타,,기타,0
"진심 당면, 1kg, 1개 56%11,780원 5,160원 (100g당 516원) 내일(일) 도착 보장 4.5 (2925) 최대 258원 적립",채소/곡물류,면류,GRAIN,당면,진심,당면,0
"델몬트 스퀴즈 포도 에이드, 240ml, 30개 28%15,700원 11,170원 (100ml당 155원) 내일(일) 도착 보장 새 상품, 반품-미개봉 (24) 최저9,620원 5 (3858) 최대 559원 적립",음료,주스,BEVERAGE,포도주스,델몬트,포도 주스,0
"광천 재래 캔김 210g, 6개 29%31,000원 21,900원 (1세트당 3,650원) 내일(일) 도착 보장 4.5 (1566) 최대 1,095원 적립",상온식품,김/자반,DRIED_SEAFOOD,김,광천김,김,0
[진가네반찬] 국내산 우엉채조림 300g (대용량),간편식,반찬류,SIMPLE_PROCESSED,우엉채조림,진가네반찬,기타 반찬류,0
[설성목장] 한우 왕만두 420g,간편식,냉동식품,FROZEN_MEAL,냉동 만두,설성목장,냉동 만두,0
[아스투리아나] 포션 버터 12개입,유제품,버터/생크림,DAIRY,버터,아스투리아나,버터,0
"해찬들 물로만 끓여도 칼칼한 청양초 된장찌개양념, 450g, 1개 48%9,440원 4,900원 (100g당 1,089원) 내일(일) 도착 보장 5 (4652) 최대 245원 적립",조미료,양념/소스,SAUCE_SEASONING,양념,해찬들,기타 소스,0
[더단백] 프로틴바 3종,간식류,과자/스낵,SNACK,프로틴바,더단백,스낵바,0
[바름팜] 제주 구좌 흙당근 2종,채소/곡물류,채소,RAW_PRODUCE,당근,바름팜,당근,0
[런던베이글뮤지엄] 베이글 4개 & 크림치즈 2개,간식류,빵류,BAKERY,베이글,런던베이글뮤지엄,베이글,0
[슈퍼키친] 소고기두부조림,간편식,반찬류,SIMPLE_PROCESSED,두부조림,슈퍼키친,기타 반찬류,0
유기농 통밀쌀 500g,채소/곡물류,쌀/잡곡,GRAIN,통밀쌀,,기타 잡곡,0
[네니아] 우리밀 냉동 우동면 (230g x 5개입),채소/곡물류,면류,GRAIN,우동면,네니아,우동면,0
[Kurly's] 동물복지 유정란 40구,육류/계란,계란,RAW_MEAT,계란,Kurly's,계란,0
"곰곰 소중한 우리쌀 밥, 200g, 10개 33%13,500원 8,990원 (100g당 450원) 내일(일) 도착 보장 5 (100263) 최대 450원 적립",간편식,즉석밥,INSTANT,즉석밥,곰곰,즉석밥,0
